"subjCode","seed","trialID","valid_cue","cue_type","pic_version","pic_category","pic_type","pic_id","cue_category","cue_version","pic_file","cue_file","block","whichPart","curTrialIndex","isRight","rt","compliance","age","gender","nativeSpeaker","exp","expC","cue_typeC","snd_type","snd_typeC","lbl_type","lbl_typeC","trial_type"
"TYO_124",124,"drum_label_A:drum_kit_2",1,"label","A","drum","kit",2,"drum","A","drum_kit_2","drum_label_A",2,"test",215,1,505.288894521,5,18,"Male","Yes","tyo",0.5,-0.5,NA,NA,"female",-0.5,"label"
"TYO_124",124,"bird_label_B:bird_song_2",1,"label","B","bird","song",2,"bird","B","bird_song_2","bird_label_B",2,"test",217,1,371.355922427,5,18,"Male","Yes","tyo",0.5,-0.5,NA,NA,"male",0.5,"label"
"TYO_124",124,"dog_label_B:dog_york_1",1,"label","B","dog","york",1,"dog","B","dog_york_1","dog_label_B",2,"test",221,1,337.060063612,5,18,"Male","Yes","tyo",0.5,-0.5,NA,NA,"male",0.5,"label"
"TYO_124",124,"bird_label_A:bird_hawk_1",1,"label","A","bird","hawk",1,"bird","A","bird_hawk_1","bird_label_A",2,"test",223,1,383.422603365,5,18,"Male","Yes","tyo",0.5,-0.5,NA,NA,"female",-0.5,"label"
"TYO_124",124,"drum_label_B:drum_bongo_2",1,"label","B","drum","bongo",2,"drum","B","drum_bongo_2","drum_label_B",2,"test",226,1,378.074761713,5,18,"Male","Yes","tyo",0.5,-0.5,NA,NA,"male",0.5,"label"
"TYO_124",124,"guitar_sound_B:guitar_acoustic_1",1,"sound","B","guitar","acoustic",1,"guitar","B","guitar_acoustic_1","guitar_sound_B",2,"test",229,1,634.471103083,5,18,"Male","Yes","tyo",0.5,0.5,"congruent",0.5,NA,NA,"congruent"
"TYO_124",124,"phone_sound_B:phone_rotary_1",1,"sound","B","phone","rotary",1,"phone","B","phone_rotary_1","phone_sound_B",2,"test",231,1,588.278939715,5,18,"Male","Yes","tyo",0.5,0.5,"congruent",0.5,NA,NA,"congruent"
"TYO_124",124,"dog_sound_A:dog_rott_1",1,"sound","A","dog","rott",1,"dog","A","dog_rott_1","dog_sound_A",2,"test",234,1,630.564615363,5,18,"Male","Yes","tyo",0.5,0.5,"congruent",0.5,NA,NA,"congruent"
"TYO_124",124,"bird_sound_A:bird_hawk_2",1,"sound","A","bird","hawk",2,"bird","A","bird_hawk_2","bird_sound_A",2,"test",236,1,425.478955498,5,18,"Male","Yes","tyo",0.5,0.5,"congruent",0.5,NA,NA,"congruent"
"TYO_124",124,"phone_sound_B:phone_rotary_2",1,"sound","B","phone","rotary",2,"phone","B","phone_rotary_2","phone_sound_B",2,"test",237,1,973.371079657,5,18,"Male","Yes","tyo",0.5,0.5,"congruent",0.5,NA,NA,"congruent"
"TYO_124",124,"guitar_sound_A:guitar_electric_1",1,"sound","A","guitar","electric",1,"guitar","A","guitar_electric_1","guitar_sound_A",2,"test",238,1,483.112579444,5,18,"Male","Yes","tyo",0.5,0.5,"congruent",0.5,NA,NA,"congruent"
"TYO_124",124,"drum_label_A:drum_kit_1",1,"label","A","drum","kit",1,"drum","A","drum_kit_1","drum_label_A",2,"test",239,1,684.950058348,5,18,"Male","Yes","tyo",0.5,-0.5,NA,NA,"female",-0.5,"label"
"TYO_124",124,"bird_label_B:bird_song_1",1,"label","B","bird","song",1,"bird","B","bird_song_1","bird_label_B",2,"test",240,1,451.647707261,5,18,"Male","Yes","tyo",0.5,-0.5,NA,NA,"male",0.5,"label"
"TYO_124",124,"dog_sound_B:dog_york_2",1,"sound","B","dog","york",2,"dog","B","dog_york_2","dog_sound_B",2,"test",241,1,344.46687391,5,18,"Male","Yes","tyo",0.5,0.5,"congruent",0.5,NA,NA,"congruent"
"TYO_124",124,"guitar_label_A:guitar_electric_2",1,"label","A","guitar","electric",2,"guitar","A","guitar_electric_2","guitar_label_A",2,"test",243,1,490.168748656,5,18,"Male","Yes","tyo",0.5,-0.5,NA,NA,"female",-0.5,"label"
"TYO_124",124,"phone_label_A:phone_cell_1",1,"label","A","phone","cell",1,"phone","A","phone_cell_1","phone_label_A",2,"test",245,1,765.369625529,5,18,"Male","Yes","tyo",0.5,-0.5,NA,NA,"female",-0.5,"label"
"TYO_124",124,"guitar_sound_B:guitar_acoustic_1",1,"sound","B","guitar","acoustic",1,"guitar","B","guitar_acoustic_1","guitar_sound_B",2,"test",246,1,867.680659983,5,18,"Male","Yes","tyo",0.5,0.5,"congruent",0.5,NA,NA,"congruent"
"TYO_124",124,"drum_sound_A:drum_kit_1",1,"sound","A","drum","kit",1,"drum","A","drum_kit_1","drum_sound_A",2,"test",247,1,478.382352041,5,18,"Male","Yes","tyo",0.5,0.5,"congruent",0.5,NA,NA,"congruent"
"TYO_124",124,"phone_label_B:phone_rotary_1",1,"label","B","phone","rotary",1,"phone","B","phone_rotary_1","phone_label_B",2,"test",248,1,556.748274947,5,18,"Male","Yes","tyo",0.5,-0.5,NA,NA,"male",0.5,"label"
"TYO_124",124,"drum_label_B:drum_bongo_2",1,"label","B","drum","bongo",2,"drum","B","drum_bongo_2","drum_label_B",2,"test",249,1,902.494873619,5,18,"Male","Yes","tyo",0.5,-0.5,NA,NA,"male",0.5,"label"
"TYO_124",124,"bird_sound_B:bird_song_2",1,"sound","B","bird","song",2,"bird","B","bird_song_2","bird_sound_B",2,"test",252,1,317.989314906,5,18,"Male","Yes","tyo",0.5,0.5,"congruent",0.5,NA,NA,"congruent"
"TYO_124",124,"phone_sound_B:phone_rotary_2",1,"sound","B","phone","rotary",2,"phone","B","phone_rotary_2","phone_sound_B",2,"test",253,1,362.781197298,5,18,"Male","Yes","tyo",0.5,0.5,"congruent",0.5,NA,NA,"congruent"
"TYO_124",124,"bird_label_A:bird_hawk_2",1,"label","A","bird","hawk",2,"bird","A","bird_hawk_2","bird_label_A",2,"test",256,1,417.734815041,5,18,"Male","Yes","tyo",0.5,-0.5,NA,NA,"female",-0.5,"label"
"TYO_124",124,"motor_label_B:motor_harley_2",1,"label","B","motor","harley",2,"motor","B","motor_harley_2","motor_label_B",2,"test",257,1,493.917790242,5,18,"Male","Yes","tyo",0.5,-0.5,NA,NA,"male",0.5,"label"
"TYO_124",124,"guitar_label_B:guitar_acoustic_1",1,"label","B","guitar","acoustic",1,"guitar","B","guitar_acoustic_1","guitar_label_B",2,"test",258,1,399.525456131,5,18,"Male","Yes","tyo",0.5,-0.5,NA,NA,"male",0.5,"label"
"TYO_124",124,"dog_label_B:dog_york_2",1,"label","B","dog","york",2,"dog","B","dog_york_2","dog_label_B",2,"test",259,1,497.52383749,5,18,"Male","Yes","tyo",0.5,-0.5,NA,NA,"male",0.5,"label"
"TYO_124",124,"phone_label_B:phone_rotary_1",1,"label","B","phone","rotary",1,"phone","B","phone_rotary_1","phone_label_B",2,"test",261,1,342.602241086,5,18,"Male","Yes","tyo",0.5,-0.5,NA,NA,"male",0.5,"label"
"TYO_124",124,"dog_label_A:dog_rott_1",1,"label","A","dog","rott",1,"dog","A","dog_rott_1","dog_label_A",2,"test",264,1,338.703359477,5,18,"Male","Yes","tyo",0.5,-0.5,NA,NA,"female",-0.5,"label"
"TYO_124",124,"drum_sound_A:drum_kit_2",1,"sound","A","drum","kit",2,"drum","A","drum_kit_2","drum_sound_A",2,"test",269,1,410.509029869,5,18,"Male","Yes","tyo",0.5,0.5,"congruent",0.5,NA,NA,"congruent"
"TYO_124",124,"motor_sound_A:motor_dirt_2",1,"sound","A","motor","dirt",2,"motor","A","motor_dirt_2","motor_sound_A",2,"test",273,1,434.32293646,5,18,"Male","Yes","tyo",0.5,0.5,"congruent",0.5,NA,NA,"congruent"
"TYO_124",124,"bird_label_A:bird_hawk_2",1,"label","A","bird","hawk",2,"bird","A","bird_hawk_2","bird_label_A",2,"test",274,1,382.203727728,5,18,"Male","Yes","tyo",0.5,-0.5,NA,NA,"female",-0.5,"label"
"TYO_124",124,"phone_label_A:phone_cell_1",1,"label","A","phone","cell",1,"phone","A","phone_cell_1","phone_label_A",2,"test",279,1,523.270831676,5,18,"Male","Yes","tyo",0.5,-0.5,NA,NA,"female",-0.5,"label"
"TYO_124",124,"motor_label_B:motor_harley_1",1,"label","B","motor","harley",1,"motor","B","motor_harley_1","motor_label_B",2,"test",280,1,400.209623855,5,18,"Male","Yes","tyo",0.5,-0.5,NA,NA,"male",0.5,"label"
"TYO_124",124,"motor_sound_B:motor_harley_1",1,"sound","B","motor","harley",1,"motor","B","motor_harley_1","motor_sound_B",2,"test",281,1,467.690852005,5,18,"Male","Yes","tyo",0.5,0.5,"congruent",0.5,NA,NA,"congruent"
"TYO_124",124,"bird_sound_B:bird_song_2",1,"sound","B","bird","song",2,"bird","B","bird_song_2","bird_sound_B",2,"test",282,1,673.558037495,5,18,"Male","Yes","tyo",0.5,0.5,"congruent",0.5,NA,NA,"congruent"
"TYO_124",124,"phone_sound_B:phone_rotary_1",1,"sound","B","phone","rotary",1,"phone","B","phone_rotary_1","phone_sound_B",2,"test",283,1,555.854179198,5,18,"Male","Yes","tyo",0.5,0.5,"congruent",0.5,NA,NA,"congruent"
"TYO_124",124,"guitar_sound_A:guitar_electric_1",1,"sound","A","guitar","electric",1,"guitar","A","guitar_electric_1","guitar_sound_A",3,"test",286,1,447.972064372,5,18,"Male","Yes","tyo",0.5,0.5,"congruent",0.5,NA,NA,"congruent"
"TYO_124",124,"dog_sound_A:dog_rott_2",1,"sound","A","dog","rott",2,"dog","A","dog_rott_2","dog_sound_A",3,"test",288,1,326.678131474,5,18,"Male","Yes","tyo",0.5,0.5,"congruent",0.5,NA,NA,"congruent"
"TYO_124",124,"phone_label_B:phone_rotary_1",1,"label","B","phone","rotary",1,"phone","B","phone_rotary_1","phone_label_B",3,"test",289,1,435.742232716,5,18,"Male","Yes","tyo",0.5,-0.5,NA,NA,"male",0.5,"label"
"TYO_124",124,"phone_label_A:phone_cell_2",1,"label","A","phone","cell",2,"phone","A","phone_cell_2","phone_label_A",3,"test",291,1,632.93163036,5,18,"Male","Yes","tyo",0.5,-0.5,NA,NA,"female",-0.5,"label"
"TYO_124",124,"motor_label_A:motor_dirt_1",1,"label","A","motor","dirt",1,"motor","A","motor_dirt_1","motor_label_A",3,"test",292,1,425.150752533,5,18,"Male","Yes","tyo",0.5,-0.5,NA,NA,"female",-0.5,"label"
"TYO_124",124,"guitar_sound_A:guitar_electric_2",1,"sound","A","guitar","electric",2,"guitar","A","guitar_electric_2","guitar_sound_A",3,"test",294,1,388.248287141,5,18,"Male","Yes","tyo",0.5,0.5,"congruent",0.5,NA,NA,"congruent"
"TYO_124",124,"drum_sound_A:drum_kit_2",1,"sound","A","drum","kit",2,"drum","A","drum_kit_2","drum_sound_A",3,"test",295,1,438.431365648,5,18,"Male","Yes","tyo",0.5,0.5,"congruent",0.5,NA,NA,"congruent"
"TYO_124",124,"guitar_label_B:guitar_acoustic_2",1,"label","B","guitar","acoustic",2,"guitar","B","guitar_acoustic_2","guitar_label_B",3,"test",296,1,468.991113128,5,18,"Male","Yes","tyo",0.5,-0.5,NA,NA,"male",0.5,"label"
"TYO_124",124,"guitar_label_B:guitar_acoustic_1",1,"label","B","guitar","acoustic",1,"guitar","B","guitar_acoustic_1","guitar_label_B",3,"test",298,1,469.401841983,5,18,"Male","Yes","tyo",0.5,-0.5,NA,NA,"male",0.5,"label"
"TYO_124",124,"drum_sound_A:drum_kit_1",1,"sound","A","drum","kit",1,"drum","A","drum_kit_1","drum_sound_A",3,"test",299,1,622.875619214,5,18,"Male","Yes","tyo",0.5,0.5,"congruent",0.5,NA,NA,"congruent"
"TYO_124",124,"bird_label_B:bird_song_1",1,"label","B","bird","song",1,"bird","B","bird_song_1","bird_label_B",3,"test",300,1,646.269669291,5,18,"Male","Yes","tyo",0.5,-0.5,NA,NA,"male",0.5,"label"
"TYO_124",124,"dog_sound_B:dog_york_2",1,"sound","B","dog","york",2,"dog","B","dog_york_2","dog_sound_B",3,"test",301,1,590.820134152,5,18,"Male","Yes","tyo",0.5,0.5,"congruent",0.5,NA,NA,"congruent"
"TYO_124",124,"bird_sound_B:bird_song_2",1,"sound","B","bird","song",2,"bird","B","bird_song_2","bird_sound_B",3,"test",304,1,426.881138002,5,18,"Male","Yes","tyo",0.5,0.5,"congruent",0.5,NA,NA,"congruent"
"TYO_124",124,"drum_sound_A:drum_kit_1",1,"sound","A","drum","kit",1,"drum","A","drum_kit_1","drum_sound_A",3,"test",305,1,511.120863957,5,18,"Male","Yes","tyo",0.5,0.5,"congruent",0.5,NA,NA,"congruent"
"TYO_124",124,"guitar_sound_A:guitar_electric_2",1,"sound","A","guitar","electric",2,"guitar","A","guitar_electric_2","guitar_sound_A",3,"test",306,1,560.092672706,5,18,"Male","Yes","tyo",0.5,0.5,"congruent",0.5,NA,NA,"congruent"
"TYO_124",124,"motor_sound_B:motor_harley_2",1,"sound","B","motor","harley",2,"motor","B","motor_harley_2","motor_sound_B",3,"test",310,1,690.188372508,5,18,"Male","Yes","tyo",0.5,0.5,"congruent",0.5,NA,NA,"congruent"
"TYO_124",124,"phone_sound_A:phone_cell_2",1,"sound","A","phone","cell",2,"phone","A","phone_cell_2","phone_sound_A",3,"test",311,1,406.277001835,5,18,"Male","Yes","tyo",0.5,0.5,"congruent",0.5,NA,NA,"congruent"
"TYO_124",124,"motor_sound_B:motor_harley_1",1,"sound","B","motor","harley",1,"motor","B","motor_harley_1","motor_sound_B",3,"test",312,1,403.12313661,5,18,"Male","Yes","tyo",0.5,0.5,"congruent",0.5,NA,NA,"congruent"
"TYO_124",124,"drum_label_B:drum_bongo_1",1,"label","B","drum","bongo",1,"drum","B","drum_bongo_1","drum_label_B",3,"test",313,1,391.665703384,5,18,"Male","Yes","tyo",0.5,-0.5,NA,NA,"male",0.5,"label"
"TYO_124",124,"bird_label_B:bird_song_2",1,"label","B","bird","song",2,"bird","B","bird_song_2","bird_label_B",3,"test",314,1,589.160105214,5,18,"Male","Yes","tyo",0.5,-0.5,NA,NA,"male",0.5,"label"
"TYO_124",124,"drum_label_B:drum_bongo_1",1,"label","B","drum","bongo",1,"drum","B","drum_bongo_1","drum_label_B",3,"test",315,1,410.755847348,5,18,"Male","Yes","tyo",0.5,-0.5,NA,NA,"male",0.5,"label"
"TYO_124",124,"phone_sound_A:phone_cell_1",1,"sound","A","phone","cell",1,"phone","A","phone_cell_1","phone_sound_A",3,"test",316,1,428.025854751,5,18,"Male","Yes","tyo",0.5,0.5,"congruent",0.5,NA,NA,"congruent"
"TYO_124",124,"motor_label_A:motor_dirt_2",1,"label","A","motor","dirt",2,"motor","A","motor_dirt_2","motor_label_A",3,"test",320,1,352.068019798,5,18,"Male","Yes","tyo",0.5,-0.5,NA,NA,"female",-0.5,"label"
"TYO_124",124,"bird_label_B:bird_song_1",1,"label","B","bird","song",1,"bird","B","bird_song_1","bird_label_B",3,"test",321,1,463.225316722,5,18,"Male","Yes","tyo",0.5,-0.5,NA,NA,"male",0.5,"label"
"TYO_124",124,"bird_label_A:bird_hawk_2",1,"label","A","bird","hawk",2,"bird","A","bird_hawk_2","bird_label_A",3,"test",325,1,370.377399027,5,18,"Male","Yes","tyo",0.5,-0.5,NA,NA,"female",-0.5,"label"
"TYO_124",124,"motor_label_B:motor_harley_1",1,"label","B","motor","harley",1,"motor","B","motor_harley_1","motor_label_B",3,"test",326,1,349.130547838,5,18,"Male","Yes","tyo",0.5,-0.5,NA,NA,"male",0.5,"label"
"TYO_124",124,"guitar_sound_B:guitar_acoustic_1",1,"sound","B","guitar","acoustic",1,"guitar","B","guitar_acoustic_1","guitar_sound_B",3,"test",327,1,675.669107819,5,18,"Male","Yes","tyo",0.5,0.5,"congruent",0.5,NA,NA,"congruent"
"TYO_124",124,"drum_sound_B:drum_bongo_2",1,"sound","B","drum","bongo",2,"drum","B","drum_bongo_2","drum_sound_B",3,"test",331,1,331.355116097,5,18,"Male","Yes","tyo",0.5,0.5,"congruent",0.5,NA,NA,"congruent"
"TYO_124",124,"phone_sound_B:phone_rotary_2",1,"sound","B","phone","rotary",2,"phone","B","phone_rotary_2","phone_sound_B",3,"test",336,1,571.265638107,5,18,"Male","Yes","tyo",0.5,0.5,"congruent",0.5,NA,NA,"congruent"
"TYO_124",124,"dog_sound_B:dog_york_2",1,"sound","B","dog","york",2,"dog","B","dog_york_2","dog_sound_B",3,"test",338,1,469.120416557,5,18,"Male","Yes","tyo",0.5,0.5,"congruent",0.5,NA,NA,"congruent"
"TYO_124",124,"bird_sound_A:bird_hawk_1",1,"sound","A","bird","hawk",1,"bird","A","bird_hawk_1","bird_sound_A",3,"test",340,1,453.912420431,5,18,"Male","Yes","tyo",0.5,0.5,"congruent",0.5,NA,NA,"congruent"
"TYO_124",124,"motor_label_B:motor_harley_2",1,"label","B","motor","harley",2,"motor","B","motor_harley_2","motor_label_B",3,"test",342,1,329.885999905,5,18,"Male","Yes","tyo",0.5,-0.5,NA,NA,"male",0.5,"label"
"TYO_124",124,"drum_label_A:drum_kit_1",1,"label","A","drum","kit",1,"drum","A","drum_kit_1","drum_label_A",3,"test",344,1,495.051858481,5,18,"Male","Yes","tyo",0.5,-0.5,NA,NA,"female",-0.5,"label"
"TYO_124",124,"drum_sound_B:drum_bongo_1",1,"sound","B","drum","bongo",1,"drum","B","drum_bongo_1","drum_sound_B",3,"test",346,1,453.948549461,5,18,"Male","Yes","tyo",0.5,0.5,"congruent",0.5,NA,NA,"congruent"
"TYO_124",124,"motor_sound_A:motor_dirt_1",1,"sound","A","motor","dirt",1,"motor","A","motor_dirt_1","motor_sound_A",3,"test",352,1,376.989372773,5,18,"Male","Yes","tyo",0.5,0.5,"congruent",0.5,NA,NA,"congruent"
"TYO_124",124,"guitar_label_A:guitar_electric_2",1,"label","A","guitar","electric",2,"guitar","A","guitar_electric_2","guitar_label_A",3,"test",353,1,410.082708579,5,18,"Male","Yes","tyo",0.5,-0.5,NA,NA,"female",-0.5,"label"
"TYO_124",124,"phone_label_A:phone_cell_2",1,"label","A","phone","cell",2,"phone","A","phone_cell_2","phone_label_A",3,"test",355,1,379.154065857,5,18,"Male","Yes","tyo",0.5,-0.5,NA,NA,"female",-0.5,"label"
"TYO_124",124,"guitar_label_A:guitar_electric_2",1,"label","A","guitar","electric",2,"guitar","A","guitar_electric_2","guitar_label_A",3,"test",356,1,432.981982594,5,18,"Male","Yes","tyo",0.5,-0.5,NA,NA,"female",-0.5,"label"
"TYO_124",124,"motor_sound_A:motor_dirt_1",1,"sound","A","motor","dirt",1,"motor","A","motor_dirt_1","motor_sound_A",3,"test",358,1,401.250897441,5,18,"Male","Yes","tyo",0.5,0.5,"congruent",0.5,NA,NA,"congruent"
"TYO_124",124,"drum_sound_B:drum_bongo_1",1,"sound","B","drum","bongo",1,"drum","B","drum_bongo_1","drum_sound_B",3,"test",359,1,397.744109854,5,18,"Male","Yes","tyo",0.5,0.5,"congruent",0.5,NA,NA,"congruent"
"TYO_124",124,"guitar_label_B:guitar_acoustic_1",1,"label","B","guitar","acoustic",1,"guitar","B","guitar_acoustic_1","guitar_label_B",3,"test",361,1,413.075704826,5,18,"Male","Yes","tyo",0.5,-0.5,NA,NA,"male",0.5,"label"
"TYO_124",124,"guitar_label_B:guitar_acoustic_2",1,"label","B","guitar","acoustic",2,"guitar","B","guitar_acoustic_2","guitar_label_B",3,"test",362,1,460.538085317,5,18,"Male","Yes","tyo",0.5,-0.5,NA,NA,"male",0.5,"label"
"TYO_124",124,"bird_sound_A:bird_hawk_1",1,"sound","A","bird","hawk",1,"bird","A","bird_hawk_1","bird_sound_A",3,"test",364,1,646.986923646,5,18,"Male","Yes","tyo",0.5,0.5,"congruent",0.5,NA,NA,"congruent"
"TYO_124",124,"dog_sound_A:dog_rott_2",1,"sound","A","dog","rott",2,"dog","A","dog_rott_2","dog_sound_A",3,"test",370,1,523.443109356,5,18,"Male","Yes","tyo",0.5,0.5,"congruent",0.5,NA,NA,"congruent"
"TYO_124",124,"dog_label_A:dog_rott_2",1,"label","A","dog","rott",2,"dog","A","dog_rott_2","dog_label_A",3,"test",372,1,484.455434373,5,18,"Male","Yes","tyo",0.5,-0.5,NA,NA,"female",-0.5,"label"
"TYO_124",124,"phone_sound_B:phone_rotary_1",1,"sound","B","phone","rotary",1,"phone","B","phone_rotary_1","phone_sound_B",3,"test",375,1,330.37811378,5,18,"Male","Yes","tyo",0.5,0.5,"congruent",0.5,NA,NA,"congruent"
"TYO_124",124,"motor_label_B:motor_harley_1",1,"label","B","motor","harley",1,"motor","B","motor_harley_1","motor_label_B",3,"test",377,1,547.455534805,5,18,"Male","Yes","tyo",0.5,-0.5,NA,NA,"male",0.5,"label"
"TYO_124",124,"dog_label_A:dog_rott_2",1,"label","A","dog","rott",2,"dog","A","dog_rott_2","dog_label_A",3,"test",378,1,650.708963629,5,18,"Male","Yes","tyo",0.5,-0.5,NA,NA,"female",-0.5,"label"
"TYO_124",124,"phone_sound_A:phone_cell_2",1,"sound","A","phone","cell",2,"phone","A","phone_cell_2","phone_sound_A",3,"test",380,1,452.456234721,5,18,"Male","Yes","tyo",0.5,0.5,"congruent",0.5,NA,NA,"congruent"
"TYO_124",124,"bird_sound_B:bird_song_1",1,"sound","B","bird","song",1,"bird","B","bird_song_1","bird_sound_B",3,"test",381,1,509.017779958,5,18,"Male","Yes","tyo",0.5,0.5,"congruent",0.5,NA,NA,"congruent"
"TYO_v1_101",101,"phone_label_A:phone_cell_1",1,"label","A","phone","cell",1,"phone","A","phone_cell_1","phone_label_A",0,"test",1,1,323.204314802,4,20,"Male","Yes","tyo",0.5,-0.5,NA,NA,"female",-0.5,"label"
"TYO_v1_101",101,"bird_sound_A:bird_hawk_2",1,"sound","A","bird","hawk",2,"bird","A","bird_hawk_2","bird_sound_A",0,"test",3,1,709.167025983,4,20,"Male","Yes","tyo",0.5,0.5,"congruent",0.5,NA,NA,"congruent"
"TYO_v1_101",101,"guitar_sound_A:guitar_electric_1",1,"sound","A","guitar","electric",1,"guitar","A","guitar_electric_1","guitar_sound_A",0,"test",4,1,398.954286473,4,20,"Male","Yes","tyo",0.5,0.5,"congruent",0.5,NA,NA,"congruent"
"TYO_v1_101",101,"phone_sound_A:phone_cell_1",1,"sound","A","phone","cell",1,"phone","A","phone_cell_1","phone_sound_A",0,"test",5,1,307.010660181,4,20,"Male","Yes","tyo",0.5,0.5,"congruent",0.5,NA,NA,"congruent"
"TYO_v1_101",101,"phone_sound_B:phone_rotary_1",1,"sound","B","phone","rotary",1,"phone","B","phone_rotary_1","phone_sound_B",0,"test",8,1,363.73673752,4,20,"Male","Yes","tyo",0.5,0.5,"congruent",0.5,NA,NA,"congruent"
"TYO_v1_101",101,"dog_label_A:dog_rott_1",1,"label","A","dog","rott",1,"dog","A","dog_rott_1","dog_label_A",0,"test",9,1,388.957198942,4,20,"Male","Yes","tyo",0.5,-0.5,NA,NA,"female",-0.5,"label"
"TYO_v1_101",101,"motor_label_A:motor_dirt_2",1,"label","A","motor","dirt",2,"motor","A","motor_dirt_2","motor_label_A",0,"test",11,1,323.793251067,4,20,"Male","Yes","tyo",0.5,-0.5,NA,NA,"female",-0.5,"label"
"TYO_v1_101",101,"phone_label_B:phone_rotary_2",1,"label","B","phone","rotary",2,"phone","B","phone_rotary_2","phone_label_B",0,"test",12,1,545.751104713,4,20,"Male","Yes","tyo",0.5,-0.5,NA,NA,"male",0.5,"label"
"TYO_v1_101",101,"motor_label_B:motor_harley_1",1,"label","B","motor","harley",1,"motor","B","motor_harley_1","motor_label_B",0,"test",13,1,343.647130998,4,20,"Male","Yes","tyo",0.5,-0.5,NA,NA,"male",0.5,"label"
"TYO_v1_101",101,"dog_label_B:dog_york_1",1,"label","B","dog","york",1,"dog","B","dog_york_1","dog_label_B",0,"test",14,1,357.41508333,4,20,"Male","Yes","tyo",0.5,-0.5,NA,NA,"male",0.5,"label"
"TYO_v1_101",101,"drum_sound_B:drum_bongo_1",1,"sound","B","drum","bongo",1,"drum","B","drum_bongo_1","drum_sound_B",0,"test",17,1,361.180625157,4,20,"Male","Yes","tyo",0.5,0.5,"congruent",0.5,NA,NA,"congruent"
"TYO_v1_101",101,"bird_label_B:bird_song_1",1,"label","B","bird","song",1,"bird","B","bird_song_1","bird_label_B",0,"test",18,1,386.429221602,4,20,"Male","Yes","tyo",0.5,-0.5,NA,NA,"male",0.5,"label"
"TYO_v1_101",101,"drum_label_A:drum_kit_1",1,"label","A","drum","kit",1,"drum","A","drum_kit_1","drum_label_A",0,"test",22,1,398.429224617,4,20,"Male","Yes","tyo",0.5,-0.5,NA,NA,"female",-0.5,"label"
"TYO_v1_101",101,"dog_sound_A:dog_rott_1",1,"sound","A","dog","rott",1,"dog","A","dog_rott_1","dog_sound_A",0,"test",25,1,343.680588994,4,20,"Male","Yes","tyo",0.5,0.5,"congruent",0.5,NA,NA,"congruent"
"TYO_v1_101",101,"bird_sound_A:bird_hawk_2",1,"sound","A","bird","hawk",2,"bird","A","bird_hawk_2","bird_sound_A",0,"test",26,1,366.717157769,4,20,"Male","Yes","tyo",0.5,0.5,"congruent",0.5,NA,NA,"congruent"
"TYO_v1_101",101,"motor_label_A:motor_dirt_1",1,"label","A","motor","dirt",1,"motor","A","motor_dirt_1","motor_label_A",0,"test",27,1,400.919181528,4,20,"Male","Yes","tyo",0.5,-0.5,NA,NA,"female",-0.5,"label"
"TYO_v1_101",101,"guitar_label_B:guitar_acoustic_2",1,"label","B","guitar","acoustic",2,"guitar","B","guitar_acoustic_2","guitar_label_B",0,"test",31,1,402.885217103,4,20,"Male","Yes","tyo",0.5,-0.5,NA,NA,"male",0.5,"label"
"TYO_v1_101",101,"dog_sound_A:dog_rott_2",1,"sound","A","dog","rott",2,"dog","A","dog_rott_2","dog_sound_A",0,"test",32,1,358.822218725,4,20,"Male","Yes","tyo",0.5,0.5,"congruent",0.5,NA,NA,"congruent"
"TYO_v1_101",101,"dog_sound_B:dog_york_2",1,"sound","B","dog","york",2,"dog","B","dog_york_2","dog_sound_B",0,"test",37,1,332.958452054,4,20,"Male","Yes","tyo",0.5,0.5,"congruent",0.5,NA,NA,"congruent"
"TYO_v1_101",101,"motor_label_B:motor_harley_2",1,"label","B","motor","harley",2,"motor","B","motor_harley_2","motor_label_B",0,"test",38,1,372.407292947,4,20,"Male","Yes","tyo",0.5,-0.5,NA,NA,"male",0.5,"label"
"TYO_v1_101",101,"bird_label_B:bird_song_2",1,"label","B","bird","song",2,"bird","B","bird_song_2","bird_label_B",0,"test",39,1,401.509638643,4,20,"Male","Yes","tyo",0.5,-0.5,NA,NA,"male",0.5,"label"
"TYO_v1_101",101,"bird_sound_B:bird_song_2",1,"sound","B","bird","song",2,"bird","B","bird_song_2","bird_sound_B",0,"test",41,1,336.27687383,4,20,"Male","Yes","tyo",0.5,0.5,"congruent",0.5,NA,NA,"congruent"
"TYO_v1_101",101,"guitar_label_A:guitar_electric_2",1,"label","A","guitar","electric",2,"guitar","A","guitar_electric_2","guitar_label_A",0,"test",42,1,376.79941114,4,20,"Male","Yes","tyo",0.5,-0.5,NA,NA,"female",-0.5,"label"
"TYO_v1_101",101,"bird_sound_A:bird_hawk_1",1,"sound","A","bird","hawk",1,"bird","A","bird_hawk_1","bird_sound_A",0,"test",43,1,365.216872189,4,20,"Male","Yes","tyo",0.5,0.5,"congruent",0.5,NA,NA,"congruent"
"TYO_v1_101",101,"phone_label_B:phone_rotary_1",1,"label","B","phone","rotary",1,"phone","B","phone_rotary_1","phone_label_B",0,"test",45,1,255.056144786,4,20,"Male","Yes","tyo",0.5,-0.5,NA,NA,"male",0.5,"label"
